CT1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Filial;Cod Conta;Desc Moeda 1;Classe Conta;Cond Normal;Cod Reduzido;Cta Bloq;Dt Ini Bloq;Dt Fim Bloq;Dig Controle;Conv M2 Deb;Conv M3 Deb;Conv M4 Deb;Conv M5 Deb;Conv M2 Crd;Conv M3 Crd;Conv M4 Crd;Conv M5 Crd;Cta Superior;Hist Padrao;Aceita Item;Aceita CC;Aceita CLVL;Dt Ini Exist;Var Monet;Dt Fim Exist;Red Variacao;Lucr/Perd;Ponte LP;Conf. Livros;Grupo;Regra Nivel1;Regra Nivel2;Regra Nivel3;CC Obrigat.;Item Obrig.;CLVL Obrig.;Conta Lalur;Ajuste Conv;Class.Lalur;Hist.Lalur ?;Tipo Lalur;Cod. Rateio;Nat. Conta;Ac.Outra At?;Outr.At.Ob?;Class. Manad;SPED Sint.;Nat Cta SPED;Ativ.01 Ac.;Ativ.01 Ob.;Ativ.02 Ac.;Ativ.02 Ob.;Ativ.03 Ac.;Ativ.03 Ob.;Ativ.04 Ac.;Ativ.04 Ob.;Int. PIMS;Var Cambial?;Conta Orc.;Aceita Ent05;Obrg.Ent.05?
01;211402004;INSS - CESSAO DE MAO-DE-OBRA;Analitica;Credora;211402004;Nao Bloqueada;  /  /    ;  /  /    ;5;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211402;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211402004;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211402005;INSS - PRODUTOR RURAL;Analitica;Credora;211402005;Nao Bloqueada;  /  /    ;  /  /    ;3;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211402;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211402005;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211402006;PIS CODIGO - 8301;Analitica;Credora;211402006;Nao Bloqueada;  /  /    ;  /  /    ;1;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211402;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211402006;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211402007;PIS, COFINS E CSLL  CODIGO- 5952;Analitica;Credora;211402007;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211402;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211402007;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211402008;PIS CODIGO - 5979;Analitica;Credora;211402008;Nao Bloqueada;  /  /    ;  /  /    ;8;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211402;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211402008;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211402009;COFINS CODIGO - 5960;Analitica;Credora;211402009;Nao Bloqueada;  /  /    ;  /  /    ;6;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211402;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211402009;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211402010;CSLL CODIGO - 5987;Analitica;Credora;211402010;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211402;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211402010;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211402011;COFINS LEGADO;Analitica;Credora;211402011;Nao Bloqueada;  /  /    ;  /  /    ;8;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211402;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211402011;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211402012;ITD LEGADO;Analitica;Credora;211402012;Nao Bloqueada;  /  /    ;  /  /    ;6;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211402;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211402012;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211402013;COFINS PARCELAMENTO;Analitica;Devedora;211402013;Nao Bloqueada;  /  /    ;  /  /    ;4;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211402;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;211402013;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;Sim;;Sim;Nao
01;211404;IMPOSTO DE RENDA E CONTRIBUICAO SOCIAL;Sintetica;Credora;;Nao Bloqueada;  /  /    ;  /  /    ;3;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;2114;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211404;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211404001;IMPOSTO DE RENDA PESSOA JURIDICA;Analitica;Credora;211404001;Nao Bloqueada;  /  /    ;  /  /    ;1;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211404;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211404001;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211404002;CONTRIBUICAO SOCIAL S/LUCRO LIQUIDO;Analitica;Credora;211404002;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211404;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211404002;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;2116;PROVISOES;Sintetica;Credora;;Nao Bloqueada;  /  /    ;  /  /    ;9;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;2116;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211601;PROVISOES E ENCARGOS;Sintetica;Credora;;Nao Bloqueada;  /  /    ;  /  /    ;4;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;2116;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211601;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211601001;FERIAS E ENCARGOS;Analitica;Credora;211601001;Nao Bloqueada;  /  /    ;  /  /    ;2;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211601;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211601001;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211601002;13° SALARIO E ENCARGOS;Analitica;Credora;211601002;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211601;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211601002;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211601003;GRATIFICACOES;Analitica;Credora;211601003;Nao Bloqueada;  /  /    ;  /  /    ;9;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211601;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211601003;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;2117;ADIANTAMENTOS;Sintetica;Credora;;Nao Bloqueada;  /  /    ;  /  /    ;2;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;2117;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701;PATROCINADORES;Sintetica;Credora;;Nao Bloqueada;  /  /    ;  /  /    ;8;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;2117;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701001;NIKE EUROPEAN OPERATIONS;Analitica;Credora;211701001;Nao Bloqueada;  /  /    ;  /  /    ;6;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701001;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701002;CIA DE BEBIDAS DAS AMERICAS - AMBEV;Analitica;Credora;211701002;Nao Bloqueada;  /  /    ;  /  /    ;4;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701002;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701003;BANCO ITAU S/A;Analitica;Credora;211701003;Nao Bloqueada;  /  /    ;  /  /    ;2;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701003;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701004;VIVO;Analitica;Credora;211701004;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701004;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701005;PROCTER & GAMBLE IND E COM LTDA;Analitica;Credora;211701005;Nao Bloqueada;  /  /    ;  /  /    ;9;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701005;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701006;CIA BRASILEIRA DE DISTRIBUICAO - GPA;Analitica;Credora;211701006;Nao Bloqueada;  /  /    ;  /  /    ;7;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701006;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701007;VOLKSWAGEN DO BRASIL IND. DE VEICULOS;Analitica;Credora;211701007;Nao Bloqueada;  /  /    ;  /  /    ;5;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701007;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701008;TAM LINHAS AEREAS S/A;Analitica;Credora;211701008;Nao Bloqueada;  /  /    ;  /  /    ;3;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701008;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701009;MARFRIG ALIMENTOS S/A;Analitica;Credora;211701009;Nao Bloqueada;  /  /    ;  /  /    ;1;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701009;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701010;DC SET ASSESSORIA ESPORTIVA LTDA;Analitica;Credora;211701010;Nao Bloqueada;  /  /    ;  /  /    ;5;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701010;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701011;PARMIGIANI FLEURIER S/A;Analitica;Credora;211701011;Nao Bloqueada;  /  /    ;  /  /    ;3;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701011;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701012;CHIMICA BARUEL LTDA;Analitica;Credora;211701012;Nao Bloqueada;  /  /    ;  /  /    ;1;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701012;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701013;GLOBO COMUNICACOES S/A;Analitica;Credora;211701013;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701013;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701014;MASTERCARD;Analitica;Credora;0341102003;Nao Bloqueada;  /  /    ;  /  /    ;8;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701014;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701015;GOL LINHAS AEREAS;Analitica;Credora;3411020041;Nao Bloqueada;  /  /    ;  /  /    ;6;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701015;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701016;BRF SA;Analitica;Credora;3411020044;Nao Bloqueada;  /  /    ;  /  /    ;4;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701016;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701017;UNIMED SEGUROS SAUDE SA;Analitica;Credora;211701017;Nao Bloqueada;  /  /    ;  /  /    ;2;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701017;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701018;KLEFER PRODUCOES E PROMOCOES;Analitica;Credora;3411020048;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701018;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701019;SAMSUNG;Analitica;Credora;3411020059;Nao Bloqueada;  /  /    ;  /  /    ;9;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701019;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701020;EF LANGUAGE LEARNING SOLUTIONS;Analitica;Credora;211701020;Nao Bloqueada;  /  /    ;  /  /    ;2;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701020;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701021;CAMBUCI;Analitica;Credora;3411020067;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701021;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701022;AGMR - DESENVOL APLICATIVOS SISTEMA CELU;Analitica;Credora;3411020072;Nao Bloqueada;  /  /    ;  /  /    ;9;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701022;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701023;GENERAL MOTORS;Analitica;Credora;3411020075;Nao Bloqueada;  /  /    ;  /  /    ;7;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701023;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701024;SOCIEDADE MICHELIN PARTIC IND E COMERCIO;Analitica;Credora;3411020079;Nao Bloqueada;  /  /    ;  /  /    ;5;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701024;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701025;GENERAL MOTORS - SELECOES;Analitica;Credora;3411020081;Nao Bloqueada;  /  /    ;  /  /    ;3;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701025;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701026;NIKE BEACH SOCCER;Analitica;Credora;3411020089;Nao Bloqueada;  /  /    ;  /  /    ;1;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701026;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701027;SEMP TOSHIBA;Analitica;Credora;3411020092;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701027;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;;;Sim;Nao
01;211701028;ULTRAFARMA SAUDE;Analitica;Credora;3411020096;Nao Bloqueada;  /  /    ;  /  /    ;8;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701028;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;Sim;;Sim;Nao
01;211701029;FULL PLAY;Analitica;Credora;211701029;Nao Bloqueada;  /  /    ;  /  /    ;6;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Sim;Nao;Nao;211701029;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;Sim;;Sim;Nao
01;211701030;GRUPO CIMED;Analitica;Credora;3411020110;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;211701030;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;Sim;;Sim;Nao
01;211701031;KONAMI DIGITAL ENTERTAINMENT;Analitica;Credora;3411020114;Nao Bloqueada;  /  /    ;  /  /    ;8;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;211701031;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;Sim;;Sim;Nao
01;211701032;INSTITUTO DE CIENCIA E EDUCACAO DE SAO P;Analitica;Credora;3411020126;Nao Bloqueada;  /  /    ;  /  /    ;6;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;211701032;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;Sim;;Sim;Nao
01;211701033;CAFE TRES CORACOES SA;Analitica;Credora;3411020136;Nao Bloqueada;  /  /    ;  /  /    ;4;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;211701033;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;Sim;;Sim;Nao
01;211701034;RM COMUNICACAO ESTATICA;Analitica;Credora;3411020154;Nao Bloqueada;  /  /    ;  /  /    ;2;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;;;Conta de Passivo;;;;;;;;;Sim;Sim;;Sim;Nao
01;211701035;XIAMEN KINGDOMNAY;Analitica;Credora;3411020186;Nao Bloqueada;  /  /    ;  /  /    ;0;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;;;Conta de Passivo;;;;;;;;;Sim;Sim;;Sim;Nao
01;211701036;SEMP TOSHIBA  - ARBITRAGEM;Analitica;Credora;3411020189;Nao Bloqueada;  /  /    ;  /  /    ;9;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;;;Conta de Passivo;;;;;;;;;Sim;Sim;;Sim;Nao
01;211701037;FCA FIAT CHRYSLER AUTOMOVEIS;Analitica;Credora;3411020197;Nao Bloqueada;  /  /    ;  /  /    ;7;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;Sim;;Sim;Nao
01;211701038;SKY SERVICOS DE BANDA LARGA;Analitica;Credora;3411020209;Nao Bloqueada;  /  /    ;  /  /    ;5;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;Sim;;Sim;Nao
01;211701039;ITAUCARD;Analitica;Credora;3411020232;Nao Bloqueada;  /  /    ;  /  /    ;3;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;Sim;;Sim;Nao
01;211701040;LOJA RIACHUELO S.A.;Analitica;Credora;3411020236;Nao Bloqueada;  /  /    ;  /  /    ;7;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;Sim;;Sim;Nao
01;211701041;EMPREENDIMENTOS PAGUE MENOS;Analitica;Credora;3411020246;Nao Bloqueada;  /  /    ;  /  /    ;5;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;Diaria;211701;;Sim;Sim;Sim;01/01/1980;;  /  /    ;;;;;;;;;Nao;Nao;Nao;;;;Não;Nao pertence;;;Nao;Nao;Passivo           ;;Conta de Passivo;;;;;;;;;Sim;Sim;;Sim;Nao
